Accel_X,Accel_Y,Accel_Z
139,3978,-15537
160,3989,-15544
169,3965,-15520
161,3960,-15539
188,3976,-15534
161,3968,-15527
154,3959,-15536
147,3976,-15522
130,3961,-15542
133,3971,-15529
149,3986,-15526
134,3990,-15530
160,3967,-15525
148,3988,-15519
156,3979,-15544
163,3972,-15516
161,3966,-15534
153,3986,-15543
166,3967,-15520
136,3966,-15542
141,3968,-15527
148,3975,-15512
140,3985,-15529
140,3997,-15528
153,3973,-15524
137,3971,-15518
164,3988,-15542
168,3962,-15531
166,3980,-15532
160,3979,-15552
147,3957,-15514
136,3983,-15551
152,3971,-15549
124,3951,-15536
162,3988,-15546
158,3973,-15538
158,3981,-15514
168,3983,-15521
160,3969,-15513
139,3974,-15524
177,3971,-15516
151,3971,-15547
148,3985,-15545
128,3959,-15531
152,3982,-15528
148,3978,-15519
154,3970,-15519
159,4008,-15545
154,3982,-15513
159,3972,-15531
145,3977,-15546
141,3972,-15525
145,3976,-15519
124,3981,-15535
143,3988,-15519
140,3981,-15518
156,3977,-15542
172,3983,-15541
157,3972,-15525
147,4004,-15542
173,3978,-15512
140,3962,-15532
158,3972,-15539
151,3964,-15520
119,3960,-15535
138,3991,-15542
146,3972,-15530
166,3970,-15536
180,3977,-15537
164,3975,-15528
162,3981,-15524
153,3965,-15521
135,3975,-15533
152,3972,-15535
158,3961,-15526
131,3954,-15548
130,3980,-15529
148,3980,-15529
156,4002,-15551
158,3993,-15527
149,3974,-15527
138,4003,-15547
160,3989,-15523
145,3957,-15518
143,3987,-15542
149,3969,-15524
128,3958,-15535
149,3968,-15558
157,3962,-15508
147,3976,-15534
166,3970,-15520
140,3966,-15511
152,3984,-15526
159,3978,-15514
146,3986,-15522
150,3978,-15532
144,3974,-15534
137,3981,-15541
156,3984,-15536
155,3974,-15532
154,3976,-15532
154,3989,-15509
154,3995,-15533
140,3988,-15528
130,3973,-15503
134,3960,-15530
119,3977,-15537
144,3947,-15522
145,3969,-15549
153,3968,-15543
157,3955,-15523
160,3976,-15530
156,3992,-15533
149,4001,-15494
163,3987,-15519
163,3987,-15532
141,3972,-15502
149,3973,-15551
147,3984,-15549
144,3947,-15518
148,3952,-15542
171,3953,-15548
135,3956,-15517
163,3970,-15536
156,3985,-15532
152,3988,-15523
142,3994,-15533
144,3991,-15525
139,3979,-15520
153,3970,-15504
153,3965,-15541
147,3968,-15530
154,3963,-15524
144,3965,-15544
148,3985,-15538
165,3975,-15527
153,3989,-15540
131,3995,-15533
141,3986,-15503
131,3974,-15526
152,3991,-15544
154,3966,-15521
158,3979,-15543
166,3965,-15542
138,3960,-15537
147,3976,-15549
178,3967,-15541
133,3971,-15532
148,3974,-15529
144,3983,-15534
136,3986,-15541
154,3984,-15498
149,3991,-15530
140,3994,-15553
150,3990,-15523
153,3984,-15539
150,3962,-15544
157,3966,-15532
140,3962,-15532
162,3973,-15536
157,3979,-15524
129,3971,-15540
147,4002,-15531
137,3989,-15510
122,3996,-15520
160,3986,-15550
146,3967,-15532
135,3976,-15526
153,3962,-15538
146,3969,-15533
182,3976,-15531
161,3973,-15521
153,3989,-15539
164,3984,-15519
158,3996,-15539
150,4011,-15540
157,3969,-15505
117,3984,-15539
151,3994,-15546
133,3958,-15525
135,3983,-15549
164,3981,-15537
138,3971,-15517
137,3988,-15536
157,3978,-15543
149,3986,-15530
163,3976,-15537
174,3974,-15534
164,3997,-15524
164,3979,-15508
149,3988,-15544
139,3971,-15541
138,3968,-15519
138,3978,-15545
158,3969,-15539
127,3959,-15528
170,3979,-15542
146,3978,-15524
159,3973,-15509
151,3963,-15523
154,3984,-15525
166,3972,-15505
142,3973,-15538
153,4005,-15558
164,3967,-15511
133,3968,-15535
173,3993,-15541
149,3973,-15547
166,3986,-15537
165,3964,-15520
149,3960,-15537
160,3974,-15579
158,3953,-15528
132,3986,-15533
149,3996,-15531
144,3984,-15521
151,3986,-15522
161,3988,-15520
147,3963,-15544
161,3991,-15557
176,3961,-15527
163,3948,-15539
159,3967,-15573
163,3966,-15505
153,3974,-15493
147,4000,-15540
150,4001,-15544
129,4009,-15513
150,3995,-15523
151,3983,-15541
145,3959,-15528
172,3972,-15523
143,3959,-15512
158,3966,-15540
180,3953,-15548
151,3970,-15544
161,3977,-15538
162,3976,-15519
127,3976,-15542
139,4011,-15526
120,3969,-15475
116,3972,-15544
147,3989,-15538
126,3961,-15520
128,3969,-15541
172,3974,-15539
137,3944,-15540
170,3984,-15541
193,3982,-15533
160,3970,-15527
162,4001,-15537
160,3981,-15525
130,3987,-15541
145,3990,-15523
141,3988,-15525
146,3992,-15539
151,3973,-15520
144,3958,-15535
161,3986,-15556
173,3962,-15529
161,3969,-15521
169,3979,-15550
167,3966,-15513
145,3972,-15521
158,4009,-15531
138,3993,-15507
134,3998,-15534
135,3989,-15547
126,3986,-15517
144,3970,-15529
167,3963,-15540
145,3947,-15535
159,3955,-15535
168,3955,-15540
159,3977,-15553
167,3999,-15546
159,3978,-15526
144,3988,-15536
148,3999,-15523
155,3993,-15519
138,3978,-15548
152,3987,-15529
141,3948,-15520
151,3979,-15553
159,3980,-15541
157,3962,-15516
174,3976,-15548
156,3982,-15520
135,3975,-15510
152,3995,-15538
159,3982,-15523
137,3978,-15542
144,3981,-15524
125,3985,-15514
137,3995,-15531
161,3965,-15519
141,3956,-15537
162,3981,-15547
156,3974,-15529
153,3980,-15556
175,3986,-15554
154,3980,-15504
124,3978,-15516
148,3994,-15548
143,3973,-15530
146,3970,-15525
170,3983,-15540
179,3977,-15544
157,3975,-15523
168,3975,-15524
143,3971,-15539
146,3965,-15536
127,3955,-15516
117,3962,-15535
135,3976,-15557
148,3983,-15534
137,3989,-15528
154,3994,-15505
138,3973,-15511
156,3992,-15555
177,3977,-15522
158,3973,-15519
165,3980,-15572
155,3962,-15561
152,3955,-15521
137,3967,-15504
128,3970,-15536
131,3988,-15561
155,3979,-15518
162,3994,-15522
180,4009,-15556
183,3987,-15532
181,3988,-15524
181,3995,-15510
163,3961,-15517
135,3956,-15527
125,3953,-15545
145,3954,-15522
129,3969,-15537
123,3970,-15553
133,3984,-15535
114,3976,-15505
160,3985,-15529
162,3989,-15525
165,3981,-15507
178,3981,-15526
192,3986,-15544
177,3979,-15532
181,3958,-15528
159,3975,-15550
148,3956,-15537
132,3949,-15513
125,3977,-15533
131,3987,-15536
105,3992,-15526
140,3982,-15525
154,3992,-15521
155,3973,-15506
160,3976,-15517
165,3969,-15541
165,3969,-15545
144,3963,-15545
159,3956,-15530
156,3962,-15540
142,3973,-15518
157,3997,-15513
168,3999,-15524
148,3992,-15530
159,3975,-15528
167,3984,-15529
160,3976,-15521
157,3969,-15537
168,3965,-15527
166,3952,-15523
134,3976,-15534
159,3965,-15545
145,3981,-15544
148,4006,-15513
160,3982,-15512
142,3999,-15545
163,4011,-15524
150,3972,-15511
133,3985,-15542
154,3965,-15555
153,3944,-15535
145,3963,-15540
153,3953,-15551
135,3956,-15545
143,3971,-15521
161,3974,-15500
146,4006,-15522
150,3989,-15517
157,3999,-15509
166,4002,-15529
154,3994,-15520
141,3973,-15536
153,3975,-15538
155,3954,-15525
157,3926,-15552
145,3956,-15554
150,3975,-15519
130,3985,-15518
155,4004,-15550
165,3997,-15498
122,4013,-15493
146,4014,-15494
154,3994,-15521
133,4016,-15529
165,3995,-15528
132,3962,-15559
152,3960,-15575
167,3910,-15538
159,3899,-15510
205,3940,-15519
173,3947,-15506
195,3992,-15531
209,4029,-15535
162,4031,-15543
120,4048,-15526
115,4010,-15518
109,3994,-15480
119,3969,-15485
127,3946,-15516
127,3936,-15579
180,3942,-15570
194,3930,-15555
169,3946,-15582
185,3973,-15561
190,3991,-15487
170,4032,-15478
190,4048,-15504
152,4029,-15503
122,4006,-15524
122,3981,-15526
113,3959,-15528
112,3933,-15567
153,3941,-15549
143,3921,-15522
173,3939,-15543
160,3943,-15533
175,3975,-15545
193,4023,-15519
178,4017,-15516
154,4060,-15522
169,4044,-15514
119,3983,-15483
103,3958,-15547
104,3937,-15569
109,3901,-15526
108,3922,-15537
159,3943,-15546
150,3970,-15550
186,4019,-15514
226,4040,-15479
199,4091,-15481
234,4101,-15491
222,4071,-15483
175,4044,-15506
167,4017,-15538
117,3929,-15571
81,3904,-15579
98,3862,-15547
80,3813,-15542
125,3844,-15574
147,3882,-15547
185,3943,-15547
201,4002,-15544
196,4026,-15504
200,4067,-15498
192,4062,-15496
172,4042,-15516
157,4047,-15528
138,3977,-15519
110,3932,-15581
114,3876,-15615
124,3857,-15528
116,3893,-15513
152,3916,-15528
162,3981,-15528
204,4018,-15493
212,4053,-15531
204,4073,-15570
182,4048,-15543
170,4031,-15515
148,3995,-15490
86,3957,-15515
91,3900,-15535
39,3874,-15550
52,3919,-15585
83,3896,-15592
117,3916,-15583
179,3978,-15551
182,3972,-15492
197,4011,-15469
251,4024,-15478
240,4041,-15481
249,4034,-15513
253,4034,-15550
209,4036,-15567
171,4006,-15556
124,3969,-15519
105,3952,-15518
77,3921,-15514
53,3918,-15510
82,3921,-15550
121,3949,-15565
166,3973,-15565
188,3970,-15550
200,3974,-15539
198,3970,-15511
168,3966,-15481
163,3991,-15501
152,3995,-15554
166,4007,-15589
158,3986,-15567
131,3976,-15563
140,3975,-15575
130,3931,-15513
127,3915,-15484
138,3943,-15491
142,3943,-15516
154,3962,-15544
171,3974,-15543
137,3999,-15568
127,4015,-15554
141,3996,-15520
149,4005,-15509
186,4006,-15493
203,3978,-15500
206,3985,-15553
207,3972,-15549
185,3962,-15555
181,3994,-15567
166,3985,-15521
147,3993,-15493
118,3978,-15485
124,3997,-15528
104,4000,-15520
108,3973,-15528
99,3969,-15553
118,3956,-15558
149,3932,-15540
157,3927,-15539
195,3954,-15557
203,3941,-15527
191,3959,-15519
208,3988,-15530
180,3991,-15515
140,3999,-15522
136,4000,-15517
129,4022,-15543
134,4016,-15540
138,3996,-15524
117,3983,-15530
139,3957,-15543
124,3939,-15498
154,3943,-15534
169,3929,-15553
176,3953,-15571
193,3968,-15551
186,3974,-15557
152,3988,-15541
142,4006,-15498
122,3990,-15499
124,4016,-15493
115,4027,-15495
98,4018,-15522
124,4036,-15574
165,3993,-15576
183,3968,-15557
189,3936,-15527
194,3920,-15534
199,3890,-15554
160,3913,-15566
151,3924,-15614
114,4001,-15626
57,4107,-15633
96,4077,-15402
135,4101,-15263
161,4067,-15374
193,3976,-15486
195,3905,-15521
192,3859,-15580
165,3860,-15778
155,3876,-15791
184,3885,-15595
178,3951,-15333
148,4013,-15372
119,4051,-15511
115,4062,-15509
127,4098,-15485
134,4101,-15623
174,4063,-15694
155,3980,-15542
156,3921,-15381
137,3872,-15422
135,3861,-15559
169,3861,-15605
194,3930,-15565
205,4006,-15616
197,4029,-15662
153,4055,-15552
136,4040,-15375
101,4019,-15339
105,4048,-15440
135,4024,-15509
133,3998,-15555
140,3984,-15618
135,3928,-15671
118,3902,-15624
155,3891,-15504
154,3897,-15409
194,3968,-15487
213,4016,-15516
208,4045,-15519
172,4077,-15541
119,4050,-15560
90,4039,-15581
118,4012,-15487
100,3964,-15423
106,3943,-15509
142,3924,-15578
131,3893,-15584
172,3901,-15602
168,3948,-15593
183,3983,-15567
196,4032,-15478
173,4037,-15419
155,4075,-15446
138,4058,-15525
123,4037,-15550
124,3999,-15552
129,3970,-15577
137,3924,-15556
142,3903,-15540
148,3904,-15492
148,3921,-15493
149,3956,-15550
182,3995,-15554
162,4050,-15550
185,4070,-15533
160,4055,-15514
136,4042,-15514
136,3991,-15486
129,3968,-15476
129,3939,-15536
134,3923,-15578
147,3926,-15569
150,3919,-15534
150,3955,-15539
155,3981,-15527
138,4000,-15498
165,4056,-15482
172,4047,-15526
164,4045,-15546
163,4012,-15521
142,3980,-15498
116,3948,-15530
130,3930,-15510
121,3926,-15517
152,3940,-15556
161,3947,-15541
150,3998,-15572
165,3994,-15544
155,4002,-15494
167,4030,-15496
168,4018,-15489
161,3998,-15518
177,4024,-15534
149,3974,-15540
149,3967,-15570
129,3943,-15562
123,3937,-15537
148,3951,-15520
160,3964,-15511
157,3978,-15539
159,4010,-15541
160,4008,-15542
177,4018,-15540
169,4027,-15527
168,4005,-15487
137,3984,-15474
133,3985,-15515
141,3950,-15544
122,3946,-15562
142,3969,-15575
151,3949,-15558
153,3982,-15563
155,3989,-15495
163,3981,-15483
154,4024,-15507
158,4009,-15520
149,4012,-15544
156,4026,-15572
158,3980,-15560
115,3961,-15546
128,3941,-15517
130,3927,-15498
135,3958,-15516
161,3948,-15538
153,3960,-15541
161,4017,-15554
158,4010,-15559
161,4027,-15520
151,3998,-15499
148,3991,-15492
156,3984,-15510
147,3968,-15551
150,3962,-15583
135,3954,-15572
142,3948,-15563
153,3949,-15542
150,3981,-15517
150,3989,-15483
168,3994,-15487
155,4015,-15511
184,4027,-15553
162,4008,-15541
147,3994,-15565
139,3984,-15529
145,3957,-15502
125,3956,-15492
135,3955,-15496
153,3949,-15541
137,3978,-15573
139,3994,-15549
160,3993,-15561
164,4020,-15526
162,4009,-15485
149,3992,-15483
154,3994,-15484
144,3970,-15521
158,3970,-15555
144,3950,-15559
143,3955,-15561
122,3969,-15546
137,3958,-15508
136,3970,-15501
140,3986,-15513
156,4005,-15518
155,4018,-15548
169,4012,-15551
151,4005,-15536
155,3993,-15521
166,3973,-15512
135,3958,-15518
148,3965,-15516
141,3946,-15529
148,3966,-15568
158,3978,-15576
141,3982,-15525
147,3987,-15507
142,3991,-15508
154,3998,-15503
127,3996,-15490
138,3980,-15525
162,3998,-15542
135,3970,-15556
138,3973,-15553
148,3955,-15520
131,3958,-15524
152,3974,-15519
134,3964,-15498
160,3974,-15526
176,4007,-15539
165,4004,-15533
151,4004,-15542
166,4000,-15524
142,3994,-15514
138,3985,-15510
130,3980,-15521
144,3970,-15543
168,3962,-15563
154,3978,-15537
152,3953,-15541
130,3973,-15525
158,3998,-15518
150,4003,-15508
145,3996,-15512
158,3998,-15523
138,3999,-15538
136,3992,-15540
138,3952,-15541
145,3976,-15528
151,3952,-15519
126,3947,-15525
141,3963,-15527
146,3972,-15540
143,3979,-15540
159,3988,-15539
163,4000,-15528
152,4002,-15530
162,3985,-15495
136,3968,-15530
146,3994,-15532
129,3952,-15525
141,3974,-15544
150,3960,-15550
141,3972,-15541
143,3984,-15521
140,3992,-15518
151,3986,-15526
169,3999,-15530
142,3998,-15535
153,4008,-15544
154,3997,-15528
150,3990,-15533
165,3970,-15516
149,3944,-15513
133,3977,-15534
142,3975,-15530
140,3962,-15532
153,3992,-15544
156,3974,-15529
148,3998,-15516
152,3983,-15503
142,3988,-15512
150,3990,-15515
144,3985,-15521
143,3988,-15550
154,3978,-15547
141,3971,-15538
137,3969,-15528
145,3970,-15521
143,3969,-15512
162,3985,-15526
172,3972,-15532
148,3976,-15542
150,3988,-15541
157,3996,-15528
125,3976,-15526
137,3977,-15532
146,3977,-15515
140,3971,-15523
140,3975,-15531
143,3973,-15549
138,3978,-15537
156,3970,-15526
166,3976,-15528
147,3996,-15533
161,4000,-15519
139,3988,-15526
150,3985,-15543
144,3986,-15549
152,3995,-15539
150,3956,-15540
143,3970,-15532
151,3967,-15532
137,3964,-15520
160,3981,-15521
139,3987,-15529
158,3995,-15547
153,3991,-15527
148,3983,-15520
148,3986,-15521
134,3983,-15506
137,3975,-15518
147,3954,-15519
159,3976,-15543
157,3973,-15559
165,3956,-15528
130,3975,-15523
163,3989,-15534
146,3977,-15512
149,3992,-15519
155,3993,-15533
154,3987,-15526
138,4003,-15547
142,3977,-15540
156,3967,-15521
149,3970,-15523
149,3966,-15517
142,3964,-15526
129,3977,-15538
143,3999,-15547
155,3991,-15534
134,3980,-15528
147,3992,-15520
144,3975,-15514
143,3986,-15523
150,3975,-15518
155,3973,-15528
177,3982,-15545
128,3964,-15535
143,3967,-15546
156,3980,-15529
123,3969,-15530
153,3994,-15523
141,3985,-15500
140,3999,-15532
158,3997,-15534
146,3965,-15525
153,3977,-15531
157,3982,-15537
138,3971,-15512
139,3972,-15513
151,3969,-15508
140,3984,-15535
151,3979,-15538
138,3972,-15531
152,3986,-15530
153,3993,-15525
151,3987,-15522
141,3994,-15519
151,3983,-15542
143,3981,-15541
147,3982,-15543
154,3979,-15536
145,3967,-15533
138,3981,-15536
133,3989,-15515
139,3967,-15517
144,3990,-15534
152,3982,-15513
141,3981,-15524
147,3996,-15542
154,3985,-15524
155,3979,-15524
134,3973,-15522
145,3973,-15510
145,3985,-15541
154,3986,-15536
140,3964,-15533
146,3968,-15546
162,3981,-15533
150,3972,-15524
146,3978,-15522
154,3982,-15519
149,3981,-15521
162,3998,-15548
135,3989,-15530
135,3971,-15540
147,3991,-15525
170,3979,-15516
139,3958,-15524
159,3994,-15515
159,3983,-15531
142,3990,-15536
178,3995,-15526
147,3971,-15519
145,3994,-15538
163,3971,-15523
133,3965,-15529
146,3981,-15543
154,3987,-15524
145,3975,-15531
151,3994,-15521
142,3959,-15527
134,3990,-15539
153,3967,-15511
153,3967,-15517
144,3981,-15536
150,3986,-15532
153,3980,-15539
138,3982,-15540
157,3977,-15520
147,3992,-15534
171,3972,-15525
158,3970,-15505
149,3976,-15533
167,3978,-15543
144,3965,-15530
142,3968,-15526
157,3968,-15522
147,3980,-15515
134,3981,-15538
152,3981,-15526
132,3985,-15533
170,3992,-15538
157,3968,-15527
146,3985,-15547
152,3979,-15530
159,3984,-15521
167,3973,-15533
150,3977,-15528
137,3998,-15538
151,3998,-15515
140,3977,-15530
153,3976,-15541
146,3997,-15536
151,3975,-15522
143,3975,-15525
138,3969,-15532
166,3983,-15527
136,3974,-15541
139,3980,-15529
168,3981,-15524
143,3975,-15539
155,3991,-15527
149,3965,-15518
128,3978,-15542
161,3990,-15540
137,3981,-15515
142,3986,-15527
156,3982,-15506
147,3987,-15532
158,3983,-15529
156,3971,-15500
151,3987,-15528
159,3977,-15536
153,3983,-15535
132,3992,-15525
161,3983,-15524
138,3978,-15541
155,3995,-15540
130,3955,-15524
121,3979,-15532
155,3983,-15522
133,3966,-15530
136,3969,-15525
150,3969,-15529
138,3988,-15520
137,3990,-15523
149,3980,-15535
145,3983,-15530
144,3994,-15539
144,3987,-15517
135,3985,-15523
150,3986,-15528
129,3978,-15522
134,3967,-15531
150,3982,-15524
134,3991,-15524
159,3974,-15540
158,3974,-15520
140,3976,-15535
159,3978,-15533
151,3977,-15539
144,3982,-15521
135,3973,-15536
149,3990,-15533
138,3976,-15538
148,3984,-15529
135,3986,-15534
146,3977,-15538
147,3987,-15523
154,3983,-15511
137,3999,-15520
147,3976,-15532
149,3975,-15532
143,3987,-15531
156,3980,-15529
144,3987,-15526
146,3975,-15537
160,3976,-15518
136,3978,-15524
156,3974,-15546
131,3973,-15526
154,3997,-15525
162,3977,-15525
156,3977,-15516
147,3991,-15546
141,3987,-15512
138,3973,-15515
162,3975,-15533
139,3983,-15528
157,3995,-15524
143,3972,-15513
137,3982,-15537
144,3989,-15535
143,3973,-15523
139,3987,-15525
166,3974,-15521
139,4006,-15533
156,3989,-15530
138,3972,-15533
155,3979,-15533
164,3984,-15527
164,3970,-15522
125,3983,-15526
139,3976,-15517
150,3986,-15528
152,3969,-15533
142,3987,-15534
144,3990,-15515
134,3983,-15530
152,3984,-15523
147,3964,-15502
140,3978,-15529
179,3994,-15524
134,3976,-15526
141,3983,-15529
155,3979,-15512
139,3985,-15534
155,4004,-15537
131,3969,-15528
122,3990,-15528
157,3995,-15531
139,3977,-15518
151,3993,-15532
156,3974,-15527
133,3969,-15524
165,3974,-15542
159,3976,-15537
133,3973,-15529
145,3988,-15537
141,3967,-15533
133,3975,-15531
150,3978,-15518
133,3973,-15526
144,3985,-15531
155,3984,-15520
150,3955,-15533
142,3991,-15547
159,3969,-15524
134,3977,-15518
150,3981,-15539
160,3991,-15538
123,3969,-15525
170,3994,-15538
152,3968,-15518
157,3983,-15549
161,3987,-15531
141,3971,-15503
155,3979,-15520
154,3982,-15532
149,3986,-15538
149,3978,-15528
144,3958,-15523
149,3981,-15531
152,3995,-15537
143,3982,-15524
133,3983,-15532
130,3982,-15529
162,3986,-15524
144,3977,-15521
159,3987,-15525
150,3982,-15508
138,3980,-15524
156,3993,-15527
136,3975,-15535
148,3980,-15538
161,3990,-15531
141,3959,-15531
145,3983,-15535
153,3964,-15520
134,3992,-15545
157,3991,-15521
158,3980,-15504
138,3982,-15534
164,3986,-15523
127,3960,-15515
152,3982,-15549
147,3982,-15514
146,3990,-15548
160,3989,-15535
157,3979,-15514
132,3974,-15530
157,3968,-15531
144,3983,-15528
140,3994,-15530
166,3989,-15511
151,3975,-15516
141,3998,-15536
149,3991,-15538
138,3955,-15511
145,3991,-15535
173,3973,-15526
133,3967,-15522
156,3980,-15548
166,3972,-15523
119,3976,-15533
156,3985,-15538
138,3965,-15511
145,3995,-15533
159,3982,-15531
152,3948,-15531
132,3990,-15550
160,3983,-15513
138,3977,-15538
157,3999,-15523
156,3957,-15498
145,3989,-15530
161,3989,-15535
156,3978,-15525
160,3973,-15535
153,3969,-15517
138,3972,-15523
151,3995,-15542
150,3989,-15529
144,3969,-15533
145,3973,-15534
161,3970,-15528
143,3975,-15525
132,3979,-15520
150,3982,-15524
150,3972,-15526
160,3991,-15554
144,3977,-15515
135,3970,-15542
154,3978,-15538
138,3984,-15514
135,3987,-15534
165,3982,-15506
162,3982,-15526
152,3990,-15544
146,3965,-15514
135,3966,-15526
149,3984,-15522
164,3989,-15514
137,3961,-15525
151,3991,-15525
137,3975,-15510
155,3983,-15543
170,3993,-15530
152,3970,-15530
150,3986,-15531
136,3987,-15529
162,3977,-15535
148,3984,-15518
151,3975,-15516
147,3989,-15541
165,3976,-15546
141,3967,-15520
137,3993,-15524
152,3984,-15547
137,3984,-15514
161,3984,-15528
163,3967,-15529
125,3975,-15526
164,3991,-15539
154,3981,-15524
137,3982,-15534
157,3977,-15526
138,3973,-15530
140,3999,-15546
133,3991,-15522
139,3973,-15535
174,3991,-15528
164,3987,-15521
145,3984,-15530
144,3983,-15525
148,3984,-15535
140,3984,-15538
153,3974,-15537
132,3979,-15516
132,3978,-15536
144,3967,-15532
148,3986,-15516
132,3989,-15526
146,3984,-15525
145,3986,-15528
167,3994,-15541
158,3975,-15522
159,3965,-15535
158,3985,-15531
159,3972,-15537
143,3967,-15531
150,3983,-15508
140,3963,-15530
141,3981,-15530
161,3989,-15530
141,3978,-15524
146,3998,-15535
143,3974,-15526
148,3980,-15529
158,3977,-15521
135,3973,-15541
153,3995,-15528
143,3988,-15518
140,3996,-15528
